DT,Home,Away,Home_points,Away_points,season,country,league
2008-02-27 01:30:00,Brooklyn Nets,Orlando Magic,92.0,102.0,2007-2008,usa,nba
2008-02-27 01:30:00,Miami Heat,Sacramento Kings,107.0,86.0,2007-2008,usa,nba
2008-02-26 04:30:00,Los Angeles Clippers,Boston Celtics,76.0,104.0,2007-2008,usa,nba
2008-02-26 03:00:00,Denver Nuggets,Detroit Pistons,93.0,98.0,2007-2008,usa,nba
2008-02-26 02:30:00,Dallas Mavericks,Chicago Bulls,102.0,94.0,2007-2008,usa,nba
2008-02-26 02:30:00,San Antonio Spurs,Atlanta Hawks,89.0,74.0,2007-2008,usa,nba
2008-02-26 02:00:00,New Orleans Pelicans,Washington Wizards,92.0,95.0,2007-2008,usa,nba
2008-02-26 01:00:00,Indiana Pacers,Toronto Raptors,98.0,102.0,2007-2008,usa,nba
2008-02-25 03:00:00,Oklahoma City Thunder,Los Angeles Lakers,91.0,111.0,2007-2008,usa,nba
2008-02-25 02:00:00,Houston Rockets,Chicago Bulls,110.0,97.0,2007-2008,usa,nba
2008-02-25 00:30:00,Minnesota Timberwolves,Dallas Mavericks,83.0,99.0,2007-2008,usa,nba
2008-02-24 23:55:00,Cleveland Cavaliers,Memphis Grizzlies,109.0,89.0,2007-2008,usa,nba
2008-02-24 23:55:00,Orlando Magic,Sacramento Kings,112.0,93.0,2007-2008,usa,nba
2008-02-24 23:55:00,Portland Trail Blazers,Boston Celtics,102.0,112.0,2007-2008,usa,nba
2008-02-24 23:55:00,Toronto Raptors,New York Knicks,115.0,92.0,2007-2008,usa,nba
2008-02-24 20:30:00,Phoenix Suns,Detroit Pistons,86.0,116.0,2007-2008,usa,nba
2008-02-24 04:30:00,Los Angeles Clippers,Los Angeles Lakers,95.0,113.0,2007-2008,usa,nba
2008-02-24 03:00:00,Utah Jazz,Atlanta Hawks,100.0,94.0,2007-2008,usa,nba
2008-02-24 02:30:00,Milwaukee Bucks,Denver Nuggets,115.0,109.0,2007-2008,usa,nba
2008-02-24 02:30:00,San Antonio Spurs,New Orleans Pelicans,98.0,89.0,2007-2008,usa,nba
2008-02-24 01:30:00,Brooklyn Nets,Indiana Pacers,102.0,91.0,2007-2008,usa,nba
2008-02-24 01:30:00,Miami Heat,Philadelphia 76ers,96.0,101.0,2007-2008,usa,nba
2008-02-24 01:00:00,Washington Wizards,Charlotte Hornets,110.0,95.0,2007-2008,usa,nba
2008-02-23 04:30:00,Golden State Warriors,Atlanta Hawks,110.0,117.0,2007-2008,usa,nba
2008-02-23 04:30:00,Los Angeles Clippers,Utah Jazz,114.0,104.0,2007-2008,usa,nba
2008-02-23 04:30:00,Oklahoma City Thunder,Portland Trail Blazers,99.0,87.0,2007-2008,usa,nba
2008-02-23 04:30:00,Phoenix Suns,Boston Celtics,85.0,77.0,2007-2008,usa,nba
2008-02-23 02:00:00,Chicago Bulls,Denver Nuggets,135.0,121.0,2007-2008,usa,nba
2008-02-23 02:00:00,Cleveland Cavaliers,Washington Wizards,90.0,89.0,2007-2008,usa,nba
2008-02-23 02:00:00,Detroit Pistons,Milwaukee Bucks,127.0,100.0,2007-2008,usa,nba
2008-02-23 02:00:00,Memphis Grizzlies,Dallas Mavericks,83.0,98.0,2007-2008,usa,nba
2008-02-23 02:00:00,New Orleans Pelicans,Houston Rockets,80.0,100.0,2007-2008,usa,nba
2008-02-23 01:30:00,New York Knicks,Toronto Raptors,103.0,99.0,2007-2008,usa,nba
2008-02-23 01:00:00,Charlotte Hornets,Sacramento Kings,115.0,116.0,2007-2008,usa,nba
2008-02-23 01:00:00,Indiana Pacers,Brooklyn Nets,113.0,103.0,2007-2008,usa,nba
2008-02-23 01:00:00,Orlando Magic,Philadelphia 76ers,115.0,99.0,2007-2008,usa,nba
2008-02-22 04:30:00,Portland Trail Blazers,Oklahoma City Thunder,92.0,88.0,2007-2008,usa,nba
2008-02-22 02:00:00,Houston Rockets,Miami Heat,112.0,100.0,2007-2008,usa,nba
2008-02-22 02:00:00,Minnesota Timberwolves,San Antonio Spurs,99.0,100.0,2007-2008,usa,nba
2008-02-21 04:30:00,Golden State Warriors,Boston Celtics,119.0,117.0,2007-2008,usa,nba
2008-02-21 04:30:00,Los Angeles Clippers,Memphis Grizzlies,100.0,86.0,2007-2008,usa,nba
2008-02-21 04:00:00,Sacramento Kings,Atlanta Hawks,119.0,107.0,2007-2008,usa,nba
2008-02-21 03:00:00,Phoenix Suns,Los Angeles Lakers,124.0,130.0,2007-2008,usa,nba
2008-02-21 02:00:00,Milwaukee Bucks,Detroit Pistons,103.0,98.0,2007-2008,usa,nba
2008-02-21 02:00:00,New Orleans Pelicans,Dallas Mavericks,104.0,93.0,2007-2008,usa,nba
2008-02-21 01:30:00,Brooklyn Nets,Chicago Bulls,110.0,102.0,2007-2008,usa,nba
2008-02-21 01:00:00,Indiana Pacers,Cleveland Cavaliers,97.0,106.0,2007-2008,usa,nba
2008-02-21 01:00:00,Philadelphia 76ers,New York Knicks,124.0,84.0,2007-2008,usa,nba
2008-02-21 01:00:00,Toronto Raptors,Orlando Magic,127.0,110.0,2007-2008,usa,nba
2008-02-20 04:30:00,Los Angeles Lakers,Atlanta Hawks,122.0,93.0,2007-2008,usa,nba
2008-02-20 04:00:00,Oklahoma City Thunder,Memphis Grizzlies,108.0,101.0,2007-2008,usa,nba
2008-02-20 04:00:00,Portland Trail Blazers,Sacramento Kings,94.0,105.0,2007-2008,usa,nba
2008-02-20 03:00:00,Denver Nuggets,Boston Celtics,124.0,118.0,2007-2008,usa,nba
2008-02-20 03:00:00,Utah Jazz,Golden State Warriors,119.0,109.0,2007-2008,usa,nba
2008-02-20 02:30:00,San Antonio Spurs,Charlotte Hornets,85.0,65.0,2007-2008,usa,nba
2008-02-20 02:00:00,Minnesota Timberwolves,Philadelphia 76ers,104.0,88.0,2007-2008,usa,nba
2008-02-20 01:30:00,Detroit Pistons,Orlando Magic,85.0,103.0,2007-2008,usa,nba
2008-02-20 01:00:00,Cleveland Cavaliers,Houston Rockets,85.0,93.0,2007-2008,usa,nba
2008-02-20 01:00:00,Washington Wizards,New York Knicks,100.0,113.0,2007-2008,usa,nba
2008-02-15 04:30:00,Phoenix Suns,Dallas Mavericks,109.0,97.0,2007-2008,usa,nba
2008-02-15 02:00:00,Chicago Bulls,Miami Heat,99.0,92.0,2007-2008,usa,nba
2008-02-14 04:30:00,Los Angeles Clippers,Washington Wizards,89.0,91.0,2007-2008,usa,nba
2008-02-14 04:00:00,Oklahoma City Thunder,Utah Jazz,93.0,112.0,2007-2008,usa,nba
2008-02-14 03:00:00,Golden State Warriors,Phoenix Suns,120.0,118.0,2007-2008,usa,nba
2008-02-14 02:30:00,Dallas Mavericks,Portland Trail Blazers,96.0,76.0,2007-2008,usa,nba
2008-02-14 02:30:00,Houston Rockets,Sacramento Kings,89.0,87.0,2007-2008,usa,nba
2008-02-14 02:00:00,Milwaukee Bucks,New Orleans Pelicans,107.0,111.0,2007-2008,usa,nba
2008-02-14 02:00:00,Minnesota Timberwolves,Los Angeles Lakers,92.0,117.0,2007-2008,usa,nba
2008-02-14 01:30:00,Boston Celtics,New York Knicks,111.0,103.0,2007-2008,usa,nba
2008-02-14 01:30:00,Detroit Pistons,Indiana Pacers,96.0,80.0,2007-2008,usa,nba
2008-02-14 01:00:00,Charlotte Hornets,Atlanta Hawks,100.0,98.0,2007-2008,usa,nba
2008-02-14 01:00:00,Cleveland Cavaliers,San Antonio Spurs,105.0,112.0,2007-2008,usa,nba
2008-02-14 01:00:00,Orlando Magic,Denver Nuggets,109.0,98.0,2007-2008,usa,nba
2008-02-14 01:00:00,Philadelphia 76ers,Memphis Grizzlies,102.0,88.0,2007-2008,usa,nba
2008-02-14 01:00:00,Toronto Raptors,Brooklyn Nets,109.0,91.0,2007-2008,usa,nba
2008-02-13 02:30:00,Chicago Bulls,New Orleans Pelicans,86.0,100.0,2007-2008,usa,nba
2008-02-13 02:00:00,Memphis Grizzlies,Sacramento Kings,107.0,94.0,2007-2008,usa,nba
2008-02-13 01:30:00,Brooklyn Nets,Minnesota Timberwolves,92.0,88.0,2007-2008,usa,nba
2008-02-13 01:30:00,Miami Heat,Denver Nuggets,113.0,114.0,2007-2008,usa,nba
2008-02-13 01:00:00,Atlanta Hawks,Detroit Pistons,90.0,94.0,2007-2008,usa,nba
2008-02-13 01:00:00,Indiana Pacers,Boston Celtics,97.0,104.0,2007-2008,usa,nba
2008-02-12 04:30:00,Golden State Warriors,Washington Wizards,120.0,117.0,2007-2008,usa,nba
2008-02-12 02:30:00,Houston Rockets,Portland Trail Blazers,95.0,83.0,2007-2008,usa,nba
2008-02-12 02:00:00,Milwaukee Bucks,Los Angeles Clippers,89.0,96.0,2007-2008,usa,nba
2008-02-12 01:00:00,Charlotte Hornets,Los Angeles Lakers,97.0,106.0,2007-2008,usa,nba
2008-02-12 01:00:00,Orlando Magic,Cleveland Cavaliers,111.0,118.0,2007-2008,usa,nba
2008-02-12 01:00:00,Philadelphia 76ers,Dallas Mavericks,84.0,76.0,2007-2008,usa,nba
2008-02-12 01:00:00,Toronto Raptors,San Antonio Spurs,88.0,93.0,2007-2008,usa,nba
2008-02-11 03:30:00,Phoenix Suns,Washington Wizards,108.0,107.0,2007-2008,usa,nba
2008-02-11 01:00:00,Cleveland Cavaliers,Denver Nuggets,83.0,113.0,2007-2008,usa,nba
2008-02-11 00:02:00,Detroit Pistons,Charlotte Hornets,113.0,87.0,2007-2008,usa,nba
2008-02-10 23:55:00,Brooklyn Nets,Dallas Mavericks,101.0,82.0,2007-2008,usa,nba
2008-02-10 23:55:00,Minnesota Timberwolves,Toronto Raptors,82.0,105.0,2007-2008,usa,nba
2008-02-10 21:30:00,Miami Heat,Los Angeles Lakers,94.0,104.0,2007-2008,usa,nba
2008-02-10 19:00:00,Boston Celtics,San Antonio Spurs,98.0,90.0,2007-2008,usa,nba
2008-02-10 04:30:00,Golden State Warriors,Sacramento Kings,105.0,102.0,2007-2008,usa,nba
2008-02-10 03:00:00,Utah Jazz,Chicago Bulls,97.0,87.0,2007-2008,usa,nba
2008-02-10 02:30:00,Houston Rockets,Atlanta Hawks,108.0,89.0,2007-2008,usa,nba
2008-02-10 02:30:00,Milwaukee Bucks,New York Knicks,98.0,99.0,2007-2008,usa,nba
2008-02-10 02:00:00,New Orleans Pelicans,Memphis Grizzlies,112.0,99.0,2007-2008,usa,nba
2008-02-10 01:30:00,Philadelphia 76ers,Los Angeles Clippers,101.0,80.0,2007-2008,usa,nba
2008-02-10 01:00:00,Indiana Pacers,Portland Trail Blazers,101.0,93.0,2007-2008,usa,nba
2008-02-09 04:30:00,Denver Nuggets,Washington Wizards,111.0,100.0,2007-2008,usa,nba
2008-02-09 04:00:00,Sacramento Kings,Utah Jazz,117.0,104.0,2007-2008,usa,nba
2008-02-09 03:00:00,Phoenix Suns,Oklahoma City Thunder,103.0,99.0,2007-2008,usa,nba
2008-02-09 02:30:00,Dallas Mavericks,Memphis Grizzlies,92.0,81.0,2007-2008,usa,nba
2008-02-09 02:00:00,Detroit Pistons,Portland Trail Blazers,91.0,82.0,2007-2008,usa,nba
2008-02-09 02:00:00,Minnesota Timberwolves,Boston Celtics,86.0,88.0,2007-2008,usa,nba
2008-02-09 01:30:00,Atlanta Hawks,Cleveland Cavaliers,95.0,100.0,2007-2008,usa,nba
2008-02-09 01:30:00,New York Knicks,San Antonio Spurs,93.0,99.0,2007-2008,usa,nba
2008-02-09 01:00:00,Charlotte Hornets,Brooklyn Nets,90.0,104.0,2007-2008,usa,nba
2008-02-09 01:00:00,Orlando Magic,Los Angeles Lakers,113.0,117.0,2007-2008,usa,nba
2008-02-09 01:00:00,Toronto Raptors,Los Angeles Clippers,98.0,102.0,2007-2008,usa,nba
2008-02-08 04:30:00,Golden State Warriors,Chicago Bulls,108.0,114.0,2007-2008,usa,nba
2008-02-08 02:00:00,Houston Rockets,Cleveland Cavaliers,92.0,77.0,2007-2008,usa,nba
2008-02-08 01:00:00,Philadelphia 76ers,Miami Heat,101.0,84.0,2007-2008,usa,nba
2008-02-07 04:00:00,Portland Trail Blazers,Chicago Bulls,100.0,97.0,2007-2008,usa,nba
2008-02-07 04:00:00,Sacramento Kings,Oklahoma City Thunder,92.0,105.0,2007-2008,usa,nba
2008-02-07 03:00:00,Denver Nuggets,Utah Jazz,115.0,118.0,2007-2008,usa,nba
2008-02-07 03:00:00,Phoenix Suns,New Orleans Pelicans,130.0,132.0,2007-2008,usa,nba
2008-02-07 02:30:00,Dallas Mavericks,Milwaukee Bucks,107.0,96.0,2007-2008,usa,nba
2008-02-07 01:30:00,Boston Celtics,Los Angeles Clippers,111.0,100.0,2007-2008,usa,nba
2008-02-07 01:30:00,Detroit Pistons,Miami Heat,100.0,95.0,2007-2008,usa,nba
2008-02-07 01:30:00,New York Knicks,Indiana Pacers,100.0,103.0,2007-2008,usa,nba
2008-02-07 01:00:00,Atlanta Hawks,Los Angeles Lakers,98.0,95.0,2007-2008,usa,nba
2008-02-07 01:00:00,Orlando Magic,Brooklyn Nets,100.0,84.0,2007-2008,usa,nba
2008-02-07 01:00:00,Washington Wizards,San Antonio Spurs,77.0,85.0,2007-2008,usa,nba
2008-02-06 02:00:00,Memphis Grizzlies,Milwaukee Bucks,97.0,102.0,2007-2008,usa,nba
2008-02-06 01:30:00,Brooklyn Nets,Los Angeles Lakers,90.0,105.0,2007-2008,usa,nba
2008-02-06 01:00:00,Cleveland Cavaliers,Boston Celtics,114.0,113.0,2007-2008,usa,nba
2008-02-06 01:00:00,Indiana Pacers,San Antonio Spurs,89.0,116.0,2007-2008,usa,nba
2008-02-06 01:00:00,Philadelphia 76ers,Washington Wizards,101.0,96.0,2007-2008,usa,nba
2008-02-05 04:00:00,Oklahoma City Thunder,Chicago Bulls,108.0,118.0,2007-2008,usa,nba
2008-02-05 04:00:00,Portland Trail Blazers,Denver Nuggets,103.0,105.0,2007-2008,usa,nba
2008-02-05 03:00:00,Phoenix Suns,Charlotte Hornets,118.0,104.0,2007-2008,usa,nba
2008-02-05 03:00:00,Utah Jazz,New Orleans Pelicans,110.0,88.0,2007-2008,usa,nba
2008-02-05 02:00:00,Minnesota Timberwolves,Houston Rockets,86.0,92.0,2007-2008,usa,nba
2008-02-05 01:30:00,Miami Heat,Toronto Raptors,82.0,114.0,2007-2008,usa,nba
2008-02-05 01:30:00,New York Knicks,Los Angeles Clippers,94.0,103.0,2007-2008,usa,nba
2008-02-05 01:00:00,Atlanta Hawks,Philadelphia 76ers,96.0,91.0,2007-2008,usa,nba
2008-02-05 01:00:00,Orlando Magic,Dallas Mavericks,98.0,107.0,2007-2008,usa,nba
2008-02-03 20:30:00,Detroit Pistons,Dallas Mavericks,90.0,67.0,2007-2008,usa,nba
2008-02-03 18:00:00,Washington Wizards,Los Angeles Lakers,91.0,103.0,2007-2008,usa,nba
2008-02-03 04:00:00,Oklahoma City Thunder,New York Knicks,86.0,85.0,2007-2008,usa,nba
2008-02-03 04:00:00,Sacramento Kings,Chicago Bulls,105.0,101.0,2007-2008,usa,nba
2008-02-03 03:00:00,Denver Nuggets,Charlotte Hornets,117.0,101.0,2007-2008,usa,nba
2008-02-03 02:30:00,Milwaukee Bucks,Houston Rockets,83.0,91.0,2007-2008,usa,nba
2008-02-03 02:00:00,Memphis Grizzlies,Utah Jazz,91.0,110.0,2007-2008,usa,nba
2008-02-03 01:30:00,Cleveland Cavaliers,Los Angeles Clippers,98.0,84.0,2007-2008,usa,nba
2008-02-03 01:00:00,Atlanta Hawks,Brooklyn Nets,104.0,92.0,2007-2008,usa,nba
2008-02-03 01:00:00,Indiana Pacers,Orlando Magic,115.0,121.0,2007-2008,usa,nba
2008-02-02 04:30:00,Golden State Warriors,Charlotte Hornets,127.0,96.0,2007-2008,usa,nba
2008-02-02 04:30:00,Portland Trail Blazers,New York Knicks,94.0,88.0,2007-2008,usa,nba
2008-02-02 04:00:00,Sacramento Kings,New Orleans Pelicans,112.0,103.0,2007-2008,usa,nba
2008-02-02 02:00:00,Miami Heat,Brooklyn Nets,85.0,94.0,2007-2008,usa,nba
2008-02-02 02:00:00,Minnesota Timberwolves,Los Angeles Clippers,104.0,83.0,2007-2008,usa,nba
2008-02-02 02:00:00,Washington Wizards,Utah Jazz,87.0,96.0,2007-2008,usa,nba
2008-02-02 01:00:00,Indiana Pacers,Houston Rockets,103.0,106.0,2007-2008,usa,nba
2008-02-02 01:00:00,Philadelphia 76ers,Orlando Magic,106.0,108.0,2007-2008,usa,nba
2008-02-02 01:00:00,Toronto Raptors,Los Angeles Lakers,101.0,121.0,2007-2008,usa,nba
2008-02-01 04:30:00,Phoenix Suns,San Antonio Spurs,81.0,84.0,2007-2008,usa,nba
2008-02-01 04:00:00,Oklahoma City Thunder,Cleveland Cavaliers,101.0,95.0,2007-2008,usa,nba
2008-02-01 02:00:00,Boston Celtics,Dallas Mavericks,96.0,90.0,2007-2008,usa,nba
2008-02-01 01:30:00,Detroit Pistons,Los Angeles Lakers,90.0,89.0,2007-2008,usa,nba
2008-01-31 04:30:00,Los Angeles Clippers,Atlanta Hawks,95.0,88.0,2007-2008,usa,nba
2008-01-31 04:00:00,Sacramento Kings,Charlotte Hornets,105.0,91.0,2007-2008,usa,nba
2008-01-31 03:00:00,Portland Trail Blazers,Cleveland Cavaliers,83.0,84.0,2007-2008,usa,nba
2008-01-31 03:00:00,Utah Jazz,New York Knicks,100.0,89.0,2007-2008,usa,nba
2008-01-31 02:00:00,Memphis Grizzlies,Denver Nuggets,102.0,106.0,2007-2008,usa,nba
2008-01-31 02:00:00,Minnesota Timberwolves,Chicago Bulls,83.0,67.0,2007-2008,usa,nba
2008-01-31 02:00:00,New Orleans Pelicans,Golden State Warriors,103.0,116.0,2007-2008,usa,nba
2008-01-31 01:00:00,Orlando Magic,Miami Heat,107.0,91.0,2007-2008,usa,nba
2008-01-31 01:00:00,Philadelphia 76ers,Milwaukee Bucks,112.0,69.0,2007-2008,usa,nba
2008-01-31 01:00:00,Toronto Raptors,Washington Wizards,122.0,83.0,2007-2008,usa,nba
2008-01-30 04:30:00,Los Angeles Lakers,New York Knicks,120.0,109.0,2007-2008,usa,nba
2008-01-30 04:00:00,Oklahoma City Thunder,San Antonio Spurs,88.0,85.0,2007-2008,usa,nba
2008-01-30 03:00:00,Phoenix Suns,Atlanta Hawks,125.0,92.0,2007-2008,usa,nba
2008-01-30 02:30:00,Chicago Bulls,Minnesota Timberwolves,96.0,85.0,2007-2008,usa,nba
2008-01-30 02:30:00,Houston Rockets,Golden State Warriors,111.0,107.0,2007-2008,usa,nba
2008-01-30 01:30:00,Brooklyn Nets,Milwaukee Bucks,87.0,80.0,2007-2008,usa,nba
2008-01-30 01:30:00,Miami Heat,Boston Celtics,87.0,117.0,2007-2008,usa,nba
2008-01-30 01:00:00,Indiana Pacers,Detroit Pistons,104.0,110.0,2007-2008,usa,nba
2008-01-30 01:00:00,Washington Wizards,Toronto Raptors,108.0,104.0,2007-2008,usa,nba
2008-01-29 04:30:00,Los Angeles Clippers,Charlotte Hornets,100.0,107.0,2007-2008,usa,nba
2008-01-29 03:00:00,Utah Jazz,San Antonio Spurs,97.0,91.0,2007-2008,usa,nba
2008-01-29 02:00:00,Memphis Grizzlies,Dallas Mavericks,84.0,103.0,2007-2008,usa,nba
2008-01-29 02:00:00,New Orleans Pelicans,Denver Nuggets,117.0,93.0,2007-2008,usa,nba
2008-01-28 03:00:00,Golden State Warriors,New York Knicks,106.0,104.0,2007-2008,usa,nba
2008-01-28 03:00:00,Oklahoma City Thunder,Sacramento Kings,101.0,103.0,2007-2008,usa,nba
2008-01-28 01:00:00,Houston Rockets,Utah Jazz,89.0,97.0,2007-2008,usa,nba
2008-01-28 00:30:00,Dallas Mavericks,Denver Nuggets,90.0,85.0,2007-2008,usa,nba
2008-01-28 00:30:00,Minnesota Timberwolves,Brooklyn Nets,98.0,95.0,2007-2008,usa,nba
2008-01-28 00:05:00,Milwaukee Bucks,Washington Wizards,105.0,102.0,2007-2008,usa,nba
2008-01-28 00:05:00,Portland Trail Blazers,Atlanta Hawks,94.0,93.0,2007-2008,usa,nba
2008-01-27 21:30:00,Los Angeles Lakers,Cleveland Cavaliers,95.0,98.0,2007-2008,usa,nba
2008-01-27 19:00:00,Chicago Bulls,Phoenix Suns,77.0,88.0,2007-2008,usa,nba
2008-01-27 19:00:00,Orlando Magic,Boston Celtics,96.0,93.0,2007-2008,usa,nba
2008-01-27 02:30:00,San Antonio Spurs,New Orleans Pelicans,78.0,102.0,2007-2008,usa,nba
2008-01-27 02:00:00,Memphis Grizzlies,Los Angeles Clippers,125.0,120.0,2007-2008,usa,nba
2008-01-27 01:00:00,Charlotte Hornets,Philadelphia 76ers,96.0,103.0,2007-2008,usa,nba
2008-01-26 23:55:00,Miami Heat,Indiana Pacers,98.0,96.0,2007-2008,usa,nba
2008-01-26 04:30:00,Oklahoma City Thunder,Atlanta Hawks,90.0,99.0,2007-2008,usa,nba
2008-01-26 04:00:00,Portland Trail Blazers,Houston Rockets,79.0,89.0,2007-2008,usa,nba
2008-01-26 03:00:00,Denver Nuggets,Brooklyn Nets,100.0,85.0,2007-2008,usa,nba
2008-01-26 03:00:00,Utah Jazz,Sacramento Kings,127.0,113.0,2007-2008,usa,nba
2008-01-26 02:35:00,Chicago Bulls,Charlotte Hornets,77.0,90.0,2007-2008,usa,nba
2008-01-26 02:35:00,Dallas Mavericks,Los Angeles Lakers,112.0,105.0,2007-2008,usa,nba
2008-01-26 02:05:00,New Orleans Pelicans,Los Angeles Clippers,111.0,92.0,2007-2008,usa,nba
2008-01-26 01:30:00,Boston Celtics,Minnesota Timberwolves,87.0,86.0,2007-2008,usa,nba
2008-01-26 01:30:00,New York Knicks,Philadelphia 76ers,89.0,81.0,2007-2008,usa,nba
2008-01-26 01:00:00,Cleveland Cavaliers,Phoenix Suns,108.0,110.0,2007-2008,usa,nba
2008-01-26 01:00:00,Detroit Pistons,Orlando Magic,101.0,93.0,2007-2008,usa,nba
2008-01-26 01:00:00,Toronto Raptors,Milwaukee Bucks,106.0,75.0,2007-2008,usa,nba
2008-01-26 01:00:00,Washington Wizards,Memphis Grizzlies,104.0,93.0,2007-2008,usa,nba
2008-01-25 04:30:00,Golden State Warriors,Brooklyn Nets,121.0,119.0,2007-2008,usa,nba
2008-01-25 02:00:00,Miami Heat,San Antonio Spurs,89.0,90.0,2007-2008,usa,nba
2008-01-25 02:00:00,Milwaukee Bucks,Indiana Pacers,104.0,92.0,2007-2008,usa,nba
2008-01-24 04:30:00,Los Angeles Clippers,Sacramento Kings,111.0,85.0,2007-2008,usa,nba
2008-01-24 04:00:00,Oklahoma City Thunder,Houston Rockets,107.0,109.0,2007-2008,usa,nba
2008-01-24 03:00:00,Denver Nuggets,Atlanta Hawks,107.0,100.0,2007-2008,usa,nba
2008-01-24 03:00:00,San Antonio Spurs,Los Angeles Lakers,103.0,91.0,2007-2008,usa,nba
2008-01-24 02:30:00,Chicago Bulls,Indiana Pacers,108.0,95.0,2007-2008,usa,nba
2008-01-24 02:05:00,Memphis Grizzlies,Orlando Magic,85.0,112.0,2007-2008,usa,nba
2008-01-24 02:05:00,Minnesota Timberwolves,Phoenix Suns,117.0,107.0,2007-2008,usa,nba
2008-01-24 02:00:00,New Orleans Pelicans,Portland Trail Blazers,96.0,81.0,2007-2008,usa,nba
2008-01-24 01:30:00,Boston Celtics,Toronto Raptors,112.0,114.0,2007-2008,usa,nba
2008-01-24 01:05:00,Cleveland Cavaliers,Washington Wizards,121.0,85.0,2007-2008,usa,nba
2008-01-24 01:05:00,Philadelphia 76ers,Detroit Pistons,78.0,86.0,2007-2008,usa,nba
2008-01-24 01:00:00,Charlotte Hornets,Dallas Mavericks,95.0,102.0,2007-2008,usa,nba
2008-01-23 04:00:00,Sacramento Kings,Brooklyn Nets,128.0,94.0,2007-2008,usa,nba
2008-01-23 02:00:00,Milwaukee Bucks,Phoenix Suns,105.0,114.0,2007-2008,usa,nba
2008-01-22 04:30:00,Los Angeles Lakers,Denver Nuggets,116.0,99.0,2007-2008,usa,nba
2008-01-22 02:00:00,Miami Heat,Cleveland Cavaliers,90.0,97.0,2007-2008,usa,nba
2008-01-22 01:00:00,Orlando Magic,Detroit Pistons,102.0,100.0,2007-2008,usa,nba
2008-01-21 23:30:00,Memphis Grizzlies,Chicago Bulls,104.0,90.0,2007-2008,usa,nba
2008-01-21 22:00:00,Golden State Warriors,Minnesota Timberwolves,108.0,109.0,2007-2008,usa,nba
2008-01-21 21:30:00,Los Angeles Clippers,Utah Jazz,93.0,109.0,2007-2008,usa,nba
2008-01-21 21:30:00,New Orleans Pelicans,Milwaukee Bucks,106.0,92.0,2007-2008,usa,nba
2008-01-21 20:30:00,Houston Rockets,Oklahoma City Thunder,96.0,89.0,2007-2008,usa,nba
2008-01-21 20:00:00,Atlanta Hawks,Portland Trail Blazers,109.0,111.0,2007-2008,usa,nba
2008-01-21 20:00:00,Philadelphia 76ers,Indiana Pacers,103.0,110.0,2007-2008,usa,nba
2008-01-21 19:00:00,Charlotte Hornets,San Antonio Spurs,86.0,95.0,2007-2008,usa,nba
2008-01-21 19:00:00,New York Knicks,Boston Celtics,93.0,109.0,2007-2008,usa,nba
2008-01-21 19:00:00,Washington Wizards,Dallas Mavericks,102.0,84.0,2007-2008,usa,nba
2008-01-21 02:00:00,Phoenix Suns,Brooklyn Nets,116.0,92.0,2007-2008,usa,nba
2008-01-20 04:30:00,Los Angeles Clippers,Brooklyn Nets,120.0,107.0,2007-2008,usa,nba
2008-01-20 03:00:00,Dallas Mavericks,Oklahoma City Thunder,111.0,96.0,2007-2008,usa,nba
2008-01-20 03:00:00,Denver Nuggets,Minnesota Timberwolves,111.0,108.0,2007-2008,usa,nba
2008-01-20 02:30:00,Chicago Bulls,Detroit Pistons,97.0,81.0,2007-2008,usa,nba
2008-01-20 02:30:00,Houston Rockets,San Antonio Spurs,83.0,81.0,2007-2008,usa,nba
2008-01-20 02:30:00,Milwaukee Bucks,Golden State Warriors,99.0,119.0,2007-2008,usa,nba
2008-01-20 01:30:00,Miami Heat,New York Knicks,84.0,88.0,2007-2008,usa,nba
2008-01-20 01:00:00,Charlotte Hornets,Memphis Grizzlies,105.0,87.0,2007-2008,usa,nba
2008-01-20 01:00:00,Indiana Pacers,Sacramento Kings,104.0,110.0,2007-2008,usa,nba
2008-01-20 01:00:00,Orlando Magic,Portland Trail Blazers,101.0,94.0,2007-2008,usa,nba
2008-01-20 01:00:00,Philadelphia 76ers,Toronto Raptors,99.0,95.0,2007-2008,usa,nba
2008-01-19 03:30:00,Chicago Bulls,Golden State Warriors,111.0,119.0,2007-2008,usa,nba
2008-01-19 03:00:00,Phoenix Suns,Minnesota Timberwolves,115.0,95.0,2007-2008,usa,nba
2008-01-19 03:00:00,Utah Jazz,Los Angeles Clippers,106.0,88.0,2007-2008,usa,nba
2008-01-19 02:00:00,Detroit Pistons,Sacramento Kings,93.0,100.0,2007-2008,usa,nba
2008-01-19 02:00:00,Memphis Grizzlies,Oklahoma City Thunder,124.0,100.0,2007-2008,usa,nba
2008-01-19 02:00:00,New Orleans Pelicans,Charlotte Hornets,112.0,84.0,2007-2008,usa,nba
2008-01-19 01:30:00,Boston Celtics,Philadelphia 76ers,116.0,89.0,2007-2008,usa,nba
2008-01-19 01:00:00,Miami Heat,Portland Trail Blazers,91.0,98.0,2007-2008,usa,nba
2008-01-19 01:00:00,Toronto Raptors,Atlanta Hawks,89.0,78.0,2007-2008,usa,nba
2008-01-19 01:00:00,Washington Wizards,New York Knicks,111.0,98.0,2007-2008,usa,nba
2008-01-18 04:30:00,Los Angeles Lakers,Phoenix Suns,98.0,106.0,2007-2008,usa,nba
